formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C6H7N3O2S	[M + K]+	C6H7KN3O2S+	Alkaloids	0.760	Histidine alkaloids	0.205	Imidazole alkaloids	0.210	Organoheterocyclic compounds	0.971	Azoles	0.747					Azoles	0.747	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.989	23	0.382	707666772978183512	707666499937367186	119	
4	C8H5BrCl2O3	[M + K]+	C8H5BrCl2KO3+	Polyketides	0.751	Aromatic polyketides	0.527	Simple phenolic acids	0.334	Benzenoids	0.986	Benzene and substituted derivatives	0.854	Benzoyl derivatives	0.673			Benzoyl derivatives	0.673	Organic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl bromides; Aryl chlorides; Carboxylic acid derivatives; Bromobenzenes; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organobromides; Organochlorides; Benzene and substituted derivatives; Halophenols; Benzenoids; Dichlorobenzenes; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	336.844	23	0.386	707666762513394367	707666498968482834	87	
1	C9H9ClN2O5S2	[M + K]+	C9H9ClKN2O5S2+	Alkaloids	0.137	Oligopeptides	0.022	Cephalosporins	0.008	Benzenoids	0.941	Benzene and substituted derivatives	0.751	Benzenesulfonamides	0.516			Benzenesulfonamides	0.516	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Sulfonyls; Organochlorides; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	362.926	23	0.387	707666808071927977	707666498662298602	77	
1	C4H6Cl2O4S	[M + Na]+	C4H6Cl2NaO4S+	Fatty acids	0.836	Fatty Acids and Conjugates	0.688	Halogenated fatty acids	0.727	Organic acids and derivatives	0.933	Organic sulfonic acids and derivatives	0.588	Organosulfonic acids and derivatives	0.588			Organosulfonic acids and derivatives	0.588	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Alkyl chlorides; Sulfonyls; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	242.926	23	0.389	707666743106348759	707666498628744166	76	
1	C4H4Br2N2O3	[M - H2O + H]+	C4H3Br2N2O2+	Alkaloids	0.382	Proline alkaloids	0.045	Pyrrole alkaloids	0.045	Organoheterocyclic compounds	0.998	Azoles	0.545	Pyrazoles	0.479	Pyrazole carboxylic acids and derivatives	0.563	Pyrazole carboxylic acids and derivatives	0.563	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl bromides; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Organobromides; Pyrazole carboxylic acids and derivatives; Aryl halides; Vinyl halides; Vinylogous halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.855	23	0.390	707666771048803589	707666499006231574	88	
1	C6H10O2S	[M + H3N + H]+	C6H14NO2S+	Fatty acids	1.000	Fatty Acids and Conjugates	0.995	Thia fatty acids	0.974	Lipids and lipid-like molecules	0.944	Fatty Acyls	0.949	Fatty acids and conjugates	0.944	Thia fatty acids	0.787	Thia fatty acids	0.787	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	164.074	24	0.393	707666719043625364	707666499039786010	89	
1	C5H13ClN4O3	[M + K]+	C5H13ClKN4O3+	Amino acids and Peptides	0.999	Small peptides	0.999	Aminoacids	0.999	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.996	Amino acids and derivatives	0.995	Alpha amino acids	0.903	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Halogenated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.031	24	0.394	707666755773147430	707666499132060710	92	
1	C6H14N4O2	[M + K]+	C6H14KN4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Amino acids and derivatives	1.000	L-alpha-amino acids	0.579	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.075	24	0.395	707666721631511034	707666499165615146	93	
5	C8H12N4O2	[M + K]+	C8H12KN4O2+	Alkaloids	0.690	Pseudoalkaloids (transamidation)	0.134	Purine alkaloids	0.185	Organoheterocyclic compounds	0.994	Azoles	0.815					Azoles	0.815	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	235.057	24	0.396	707666768645467187	707666499102700578	91	
1	C7H7ClNO2PS	[M - H2O + H]+	C7H6ClNOPS+	Alkaloids	0.664	Nicotinic acid alkaloids	0.207	Pyridine alkaloids	0.206	Benzenoids	0.869	Benzene and substituted derivatives	0.594	Halobenzenes	0.695	Chlorobenzenes	0.727	Chlorobenzenes	0.727	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organophosphorus compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217.960	24	0.396	707666725448327855	707666499849286790	116	
1	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Alpha amino acids	0.941	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.119	24	0.400	707666716946473286	707666499245306930	95	
1	C5H3BrFNO	[M + H3N + H]+	C5H7BrFN2O+	Alkaloids	0.947	Nicotinic acid alkaloids	0.453	Pyridine alkaloids	0.456	Organoheterocyclic compounds	0.966	Pyridines and derivatives	0.915	Halopyridines	0.891	Polyhalopyridines	0.926	Polyhalopyridines	0.926	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dihydropyridines; Aryl bromides; Aryl fluorides; Organobromides; Organofluorides; Aryl halides; Organic oxides; Halopyridines; Polyhalopyridines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.973	24	0.406	707666753772464317	707666499274667062	96	
1	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Alpha amino acids	0.945	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.119	24	0.407	707666758159706583	707666501740918114	171	
1	C4H5F3N2O	[M + K]+	C4H5F3KN2O+	Fatty acids	0.518	Fatty amides	0.513	Primary amides	0.284	Organic acids and derivatives	0.626	Carboxylic acids and derivatives	0.635	Carboxylic acid derivatives	0.555	Carboxylic acid amides	0.621	Primary carboxylic acid amides	0.547	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Primary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	192.999	25	0.411	707666731139998694	707666499345970238	98	
1	C3H9N2O5P	[M + K]+	C3H9KN2O5P+	Amino acids and Peptides	0.659	Small peptides	0.691	Aminoacids	0.616	Organic acids and derivatives	0.990	Organic phosphonic acids and derivatives	0.938	Organic phosphonic acids	0.935			Organic phosphonic acids	0.935	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	222.988	25	0.411	707666746470180796	707666499371136066	99	
3	C8H11F2N3O4S2	[M + H3N + H]+	C8H15F2N4O4S2+	Amino acids and Peptides	0.944	Small peptides	0.968	Aminoacids	0.868	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.847	Amino acids, peptides, and analogues	0.685	Amino acids and derivatives	0.686	Alpha amino acids	0.554	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Carbonyl compounds; Alpha amino acids; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.049	25	0.412	707666767663999985	707666499404690502	100	
1	C10H12N4O7S	[M + K]+	C10H12KN4O7S+	Amino acids and Peptides	0.971	Small peptides	0.766	Cephalosporins	0.296	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.978	Amino acids, peptides, and analogues	0.937	Amino acids and derivatives	0.935	N-acyl-alpha amino acids and derivatives	0.506	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organic oxoazanium compounds; Primary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371.005	25	0.412	707666736202523875	707666499434050634	101	
4	C6H6O8	[M + H]+	C6H7O8+	Carbohydrates	0.699	Saccharides	0.608	Monosaccharides	0.524	Organic acids and derivatives	0.940	Keto acids and derivatives	0.552					Keto acids and derivatives	0.552	Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	207.015	25	0.413	707666743269926628	707666499488576594	103	
2	C4H8N2O3	[M + K]+	C4H8KN2O3+	Amino acids and Peptides	0.996	Small peptides	0.993	Aminoacids	0.983	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.972	Amino acids and derivatives	0.971	Alpha amino acids and derivatives	0.810	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.017	25	0.413	707666749167118368	707666499463410766	102	
2	C5H10N2O3	[M + K]+	C5H10KN2O3+	Amino acids and Peptides	0.993	Small peptides	0.989	Aminoacids	0.982	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.961	Amino acids and derivatives	0.960	Glutamic acid and derivatives	0.522	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	185.033	25	0.414	707666724827570819	707666499551491162	105	
1	C4H5NO3	[M + H3N + H]+	C4H9N2O3+	Amino acids and Peptides	0.999	Small peptides	0.999	Aminoacids	0.999	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.992	Amino acids and derivatives	0.992	Alpha amino acids	0.844	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	133.061	25	0.414	707666741327963737	707666499517936726	104	
