row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_000036_01_01.mzML Peak area,20250402_PMA_tp24_000037_01_01.mzML Peak area,20250402_PMA_tp24_000038_01_02.mzML Peak area,20250402_PMA_tp24_000039_01_01.mzML Peak area,20250402_PMA_tp24_000040_01_01.mzML Peak area,20250402_PMA_tp24_000041_01_01.mzML Peak area,20250402_PMA_tp24_000042_01_01.mzML Peak area,20250402_PMA_tp24_000043_01_01.mzML Peak area,20250402_PMA_tp24_000044_01_01.mzML Peak area,20250402_PMA_tp24_000046_01_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_arabido_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_00.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_01.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_02.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_03.mzML Peak area,20250402_PMA_tp24_qc_arabidopsis_04.mzML Peak area,Unnamed: 32
96,208.9728546114953,0.40629184,height,,,,,,,,,,,9316074.0,68308024.0,11758776.0,52069264.0,62885612.0,65998110.0,38239096.0,26310562.0,38037820.0,68821080.0,0.0,0.0,0.0,0.0,36338496.0,44878600.0,40615590.0,42866430.0,42077510.0,
97,378.98229331307255,0.40512985,height,,,,,,,,,,,0.0,22460654.0,456309.1,17812092.0,21985190.0,19234344.0,12234299.0,4400672.5,10641271.0,17114530.0,0.0,0.0,0.0,0.0,5191995.0,7326299.5,5897011.0,9265462.0,9602835.0,
98,192.99894238414896,0.41105682,height,,,,,,,,,,,1276713.1,7333580.5,1284885.1,5310456.0,5592408.5,6318898.5,6967100.5,21835924.0,4886502.5,4904420.0,0.0,0.0,0.0,0.0,6390803.5,6389145.5,6834955.0,7020987.5,7099861.0,
99,222.98845590785692,0.41105083,height,,,,,,,,,,,9779631.0,60926020.0,15306905.0,58628304.0,56297644.0,60893720.0,45567510.0,27861418.0,47519676.0,58282944.0,0.0,0.0,0.0,0.0,38553490.0,39018236.0,41328510.0,42070550.0,40567972.0,
100,333.0493946562002,0.4115786,height,,,,,,,,,,,536702.94,5760134.0,497111.4,8334553.5,5447180.5,7222477.0,12829631.0,6457814.0,12366642.0,6519422.5,0.0,0.0,0.0,0.0,5163967.5,4891934.5,4269676.0,6127120.0,5168233.0,
101,371.0054014222699,0.41210693,height,,,,,,,,,,,546178.06,6418188.0,848434.0,7928961.5,5559016.5,7424982.0,8228101.5,4217156.5,11021448.0,5311155.5,0.0,0.0,0.0,0.0,5265463.5,6093954.0,5225586.5,6190489.0,5946796.0,
102,171.0169783215647,0.41317955,height,,,,,,,,,,,3768176.8,32328590.0,5162697.0,23582944.0,24618478.0,28217014.0,20474220.0,17933090.0,21142752.0,30239596.0,0.0,0.0,0.0,0.0,18804504.0,19130402.0,18852336.0,19790704.0,20275722.0,
103,207.01452908447172,0.41317955,height,,,,,,,,,,,1284713.1,8577852.0,1612009.0,8268843.5,7049113.5,7610354.0,9355095.0,29449074.0,7995403.0,5820865.5,0.0,0.0,0.0,0.0,7281343.5,7426479.0,7241546.5,8236560.0,8297539.0,
104,133.06108242271617,0.41423982,height,,,,,,,,,,,15812445.0,88107220.0,17376080.0,77677304.0,75615460.0,85005580.0,79935064.0,64813656.0,75847860.0,94311496.0,0.0,0.0,0.0,0.0,54574108.0,52126090.0,55987156.0,55743180.0,55661010.0,
105,185.03260349270465,0.41423982,height,,,,,,,,,,,6718108.5,92036620.0,10705528.0,94513310.0,80120370.0,99524856.0,82835340.0,72804900.0,89608260.0,92604080.0,0.0,0.0,0.0,0.0,49019056.0,51181676.0,51247532.0,55558692.0,56870736.0,
106,169.0586501535399,0.41794506,height,,,,,,,,,,,1445620.0,7918712.5,1612972.4,9498427.0,6814598.5,8906288.0,13355964.0,49312900.0,10979978.0,6262233.0,0.0,0.0,0.0,0.0,8237951.5,8132419.5,8450545.0,8580437.0,8312060.5,
107,130.0501689044661,0.42025092,height,,,,,,,,,,,47052948.0,182479380.0,57381704.0,210127980.0,162283070.0,195701070.0,203913120.0,176379550.0,194067790.0,194599650.0,0.0,0.0,129422.305,0.0,135734340.0,138111890.0,137380080.0,132573704.0,124243190.0,
108,147.0766328706711,0.4200677,height,,,,,,,,,,,78599080.0,287067170.0,97204040.0,337152450.0,266064450.0,321239680.0,330392220.0,292318980.0,321422660.0,324974750.0,0.0,0.0,0.0,0.0,217335220.0,216591820.0,222100930.0,213850240.0,206768380.0,
109,184.07361073746011,0.4200656,height,,,,,,,,,,,219032.36,3469334.2,291371.03,8197339.0,5231482.0,4453833.5,4435988.0,2849917.0,4267554.5,4016337.2,0.0,0.0,0.0,0.0,1383796.9,1479173.1,1543467.0,1628500.1,1648466.1,
110,172.95684835154722,0.4209338,height,,,,,,,,,,,8941079.0,2012370.2,9292351.0,1664429.4,1356372.2,1388129.9,1910335.6,1281410.9,2104963.5,1380764.8,355748.9,383427.06,523217.6,341293.72,4490562.0,4021370.2,4024181.8,3645268.5,3339653.2,
111,236.93889524886924,0.40396938,height,,,,,,,,,,,325794.88,0.0,0.0,0.0,0.0,0.0,175273.23,328167.2,0.0,0.0,2332816.5,2184692.2,2263820.8,2503731.2,0.0,1196451.2,1158409.4,0.0,0.0,
112,214.05904936317484,0.42005938,height,,,,,,,,,,,775207.06,28680618.0,1003872.06,20011852.0,16309060.0,21223408.0,14827278.0,9735816.0,15340825.0,27366568.0,0.0,0.0,0.0,0.0,12283335.0,13554005.0,9445011.0,10594847.0,10776659.0,
113,155.0429422934355,0.4232585,height,,,,,,,,,,,961974.2,4332109.0,973854.7,3604158.8,3597540.5,3697457.2,4338008.5,18205222.0,3755943.2,3600100.5,0.0,0.0,0.0,0.0,4134522.0,4267787.5,4358677.0,4099902.8,3906278.5,
114,148.06066368137743,0.4237603,height,,,,,,,,,,,4797746.0,36994176.0,4182080.2,17447450.0,18363186.0,18046150.0,10774293.0,10086551.0,13413446.0,31640786.0,0.0,195906.73,260988.44,317886.03,16834284.0,16546760.0,17888152.0,15594394.0,15223365.0,
115,159.07666610335124,0.42537007,height,,,,,,,,,,,3602520.0,25695888.0,3273415.0,20206156.0,15448686.0,19996834.0,14315899.0,11947465.0,16721328.0,25553222.0,0.0,0.0,0.0,0.0,13169492.0,13442730.0,13881068.0,13036186.0,12498784.0,
116,217.95993550923745,0.39642707,height,,,,,,,,,,,0.0,539904.25,0.0,0.0,553397.3,931350.2,784313.94,256267.66,0.0,0.0,2713242.8,2404902.0,2853059.8,2933725.2,0.0,0.0,0.0,0.0,0.0,
117,252.97366917227103,0.4253677,height,,,,,,,,,,,519319.9,5998983.0,1296625.4,4002952.5,6126851.5,8053333.5,3482133.0,1686849.4,2707251.2,11703226.0,0.0,0.0,0.0,0.0,2282109.2,2247611.0,3045125.5,2463943.5,2387531.2,
118,176.10325368522072,0.42643008,height,,,,,,,,,,,7339928.0,41746124.0,5338049.5,32398820.0,26229648.0,33639070.0,24641532.0,20593898.0,28056846.0,41643280.0,0.0,0.0,0.0,0.0,22920514.0,22748018.0,23859712.0,22722574.0,20599158.0,
119,223.9887666738263,0.3814896,height,,,,,,,,,,,540543.94,1693333.6,0.0,1484340.8,1796073.9,1484640.6,1165214.8,687026.56,0.0,2493956.5,625169.3,588099.56,1276316.4,2744792.8,0.0,0.0,0.0,599501.7,629373.0,
120,219.026727911313,0.42749158,height,,,,,,,,,,,105573020.0,5385809.0,127086296.0,23660504.0,11873799.0,12642593.0,9426208.0,22123934.0,19023064.0,5035357.0,0.0,0.0,0.0,0.0,64784200.0,61144836.0,53840050.0,52531076.0,45138064.0,
121,280.99544746966325,0.42696244,height,,,,,,,,,,,17095294.0,1321412.4,14074315.0,3531633.0,1847367.4,2644317.0,3109394.5,3871315.5,5337446.0,947457.8,0.0,0.0,0.0,0.0,8383069.5,8371856.0,8349692.0,7465285.0,6741789.5,
122,270.9668182285103,0.43328935,height,,,,,,,,,,,7149965.0,0.0,5847694.0,565665.25,310259.6,342962.4,334722.47,542379.8,679956.1,0.0,0.0,0.0,0.0,0.0,2445219.5,2210895.0,2141708.0,2120141.0,1729047.0,
123,215.0178885386017,0.42802283,height,,,,,,,,,,,1512826.4,8125495.0,3710982.8,6640113.0,9438839.0,7433368.5,5899572.0,3944867.0,5090978.0,9002984.0,0.0,0.0,0.0,0.0,4580219.5,4840229.5,5821935.5,4736816.5,4455993.5,
124,139.914890454875,0.42855516,height,,,,,,,,,,,1462106.8,9515897.0,3547577.0,7901388.0,8948921.0,6653776.5,3675542.5,4716698.5,5491698.5,9293777.0,0.0,0.0,0.0,0.0,6702784.0,6484401.0,7021586.0,6128407.5,6030362.0,
125,455.1166055814084,0.42749313,height,,,,,,,,,,,667286.56,19618814.0,987560.3,21545052.0,24953914.0,22711090.0,14076392.0,7654554.0,17263192.0,37625440.0,0.0,0.0,0.0,0.0,9198143.0,9548290.0,10080956.0,10075676.0,9702782.0,
126,451.0304649207328,0.43272057,height,,,,,,,,,,,7447502.0,0.0,6009664.0,0.0,0.0,0.0,0.0,174415.47,269401.8,0.0,0.0,0.0,0.0,0.0,1790813.6,1558248.4,1568737.4,1206793.9,1086799.0,
127,342.13982776898166,0.4440374,height,,,,,,,,,,,10400625.0,230839.38,10187042.0,965218.2,328819.22,302166.38,314617.78,713607.2,629375.25,331341.25,0.0,0.0,0.0,0.0,3641132.0,3231776.5,3508117.2,2772810.2,3570032.2,
128,143.08175625023205,0.43600523,height,,,,,,,,,,,13614525.0,67824296.0,2281472.5,50917228.0,25822844.0,83728140.0,3860919.5,13090735.0,35048228.0,49939956.0,0.0,0.0,0.0,0.0,58016628.0,59262496.0,56207244.0,54118600.0,54176290.0,
129,177.0620368756139,0.43600523,height,,,,,,,,,,,2711585.0,6281340.0,3798475.0,5388212.5,8008444.0,6172283.0,5949552.0,4768707.0,4511850.0,6606363.0,0.0,0.0,0.0,0.0,4884192.0,5358964.5,5192538.5,4827050.5,4955332.5,
130,125.07128579652108,0.43570417,height,,,,,,,,,,,1111873.6,6385700.0,257537.19,4981244.5,2346770.0,7705737.5,461994.72,1153238.9,3097418.5,4550009.0,0.0,0.0,400213.7,333967.7,5851490.0,5746152.5,5702935.5,4648390.5,4607502.0,
131,414.0461875537854,0.43256643,height,,,,,,,,,,,7979880.0,0.0,5841544.0,880299.94,636029.4,756063.5,631028.75,664141.94,1158737.0,520550.4,0.0,0.0,0.0,0.0,2609022.5,2447320.0,2381960.5,1948055.6,1804674.2,
132,203.15040913294013,0.43814006,height,,,,,,,,,,,935713.94,8060892.0,1092839.6,9516503.0,12742518.0,12362089.0,12327395.0,11004986.0,8616542.0,12100428.0,0.0,0.0,0.0,0.0,7841958.0,7412173.0,7685229.5,7630978.0,8532699.0,
133,164.09194262029467,0.43760213,height,,,,,,,,,,,292809.5,192175.6,297374.66,198637.22,248084.28,257177.22,363012.56,694895.6,232621.73,219519.55,0.0,0.0,0.0,0.0,6089741.0,5960855.5,5456654.0,5124730.5,4940137.5,
134,203.05276671586915,0.4404073,height,,,,,,,,,,,111706060.0,3174147.0,83602856.0,18321238.0,9864865.0,9827386.0,9772320.0,42627932.0,15164093.0,3081937.2,719008.75,785363.44,870748.6,937008.25,50556276.0,51392064.0,42533710.0,40425700.0,38438130.0,
135,198.09748901926795,0.4392009,height,,,,,,,,,,,41364160.0,2298879.8,40030544.0,7523633.0,4565201.0,4922488.5,4212299.5,7597839.0,7297307.5,1904402.6,223748.16,234443.97,247024.9,254220.67,18494236.0,19931500.0,17168450.0,16711766.0,14866596.0,
136,180.08690218520348,0.44187325,height,,,,,,,,,,,39100412.0,1404577.0,35534560.0,6779350.0,3986930.0,4192690.5,3674848.2,6668661.0,6488649.5,1248566.2,150983.66,149473.12,237233.44,197440.56,17120594.0,18602550.0,15281925.0,15045326.0,13888622.0,
137,127.03932158511176,0.4405296,height,,,,,,,,,,,9957281.0,1693113.8,9103034.0,3100276.2,2092913.1,2088804.0,2054371.8,2276264.8,2087790.8,1341965.2,1039807.3,986973.4,3113912.8,2692710.8,6096850.0,5863334.5,4880265.5,4212778.5,3732264.2,
138,293.0632900542285,0.44187033,height,,,,,,,,,,,1078037.2,5554501.5,1401058.5,8204403.0,8996234.0,5892504.5,5780803.0,4413854.5,7220364.0,7998496.0,0.0,0.0,0.0,0.0,7913670.0,8215740.5,7215041.0,6928223.0,8034194.0,
139,136.0792369069824,0.4424028,height,,,,,,,,,,,6297090.0,23629356.0,4229490.0,23256404.0,24187754.0,18410728.0,13962778.0,16852984.0,21541386.0,14597014.0,0.0,0.0,0.0,0.0,25825280.0,25079376.0,25573472.0,22938538.0,22680486.0,
140,145.04983517694242,0.4413728,height,,,,,,,,,,,11605953.0,817651.44,10126257.0,2222152.5,1515229.9,1498210.1,1254908.1,2044871.6,1889198.9,776598.1,359746.2,345505.06,734983.6,642064.56,5125278.0,5116259.5,4338981.0,4217008.5,3855617.5,
141,138.05526033720048,0.4427309,height,,,,,,,,,,,412938.0,771485.5,573557.94,1040454.25,1541046.6,912005.0,1049911.2,775492.6,876240.8,703746.4,923075.3,939377.6,1662708.8,1494682.8,1275727.1,1389756.8,1310945.8,1131753.1,1142482.6,
142,405.0507448048187,0.4443498,height,,,,,,,,,,,8913272.0,0.0,6806179.0,1335218.4,441253.75,617921.5,457666.12,1172871.4,920101.2,0.0,0.0,0.0,0.0,0.0,3796211.0,3920879.8,3393265.8,3132968.8,2823116.8,
143,191.10281073361708,0.44346893,height,,,,,,,,,,,1736683.9,7572713.5,1837209.4,6376662.0,7847390.0,6027998.0,7251749.5,6007078.0,5542525.5,5779049.5,0.0,0.0,0.0,0.0,5719550.0,6115297.0,5119606.5,5083350.0,5524660.5,
144,369.0290942179847,0.4449639,height,,,,,,,,,,,6374709.0,0.0,4528589.0,776177.25,345338.62,394696.34,332516.62,738133.4,648117.7,0.0,0.0,0.0,0.0,0.0,2518960.5,2596108.0,2269170.2,1924238.5,2039962.4,
145,324.01391228246183,0.4449684,height,,,,,,,,,,,14507609.0,0.0,10442911.0,1414356.8,361662.7,438200.16,572737.56,1254872.2,1249676.8,0.0,0.0,0.0,0.0,0.0,5001276.0,4559521.5,4177108.5,3617017.8,3558967.2,
146,224.8991307030098,0.44636708,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511710.6,1486357.0,1501197.0,1508440.4,0.0,0.0,0.0,0.0,0.0,
147,284.9048830831956,0.44636708,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000980.9,981839.1,1062431.4,1038127.1,0.0,0.0,0.0,0.0,0.0,
148,277.08956405762206,0.44667944,height,,,,,,,,,,,870485.6,2351034.8,805889.8,4183344.2,4318836.5,2824676.8,3737725.0,5103611.0,4120618.8,2692107.8,0.0,0.0,0.0,0.0,4398434.5,4932172.5,4193283.5,4018090.5,4593402.0,
149,387.0397803239727,0.44681486,height,,,,,,,,,,,9131717.0,0.0,6697446.0,1278506.5,517325.44,561411.4,451917.94,1152851.2,986841.1,0.0,0.0,0.0,0.0,0.0,3755589.0,3933902.8,3504221.5,3100500.8,2974256.8,
150,139.98242967902254,0.44656226,height,,,,,,,,,,,6032023.0,5214808.5,5731992.5,5312944.5,5378169.5,4958809.5,6304926.0,4913858.0,4835653.0,5407512.5,10412451.0,10298863.0,15587155.0,15522874.0,4915903.5,5043659.0,4679990.0,4805844.0,4908107.0,
151,243.8782965333721,0.44842383,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903493.56,967374.4,818779.56,882262.2,0.0,0.0,0.0,0.0,0.0,
152,360.15014715806853,0.45050505,height,,,,,,,,,,,4399991.0,1412896.5,5485109.5,1887449.6,1343388.8,1491158.5,1117505.1,1338505.6,1539078.2,1027751.0,745080.56,645757.5,778514.5,910569.25,3534680.8,3557653.2,3393792.8,3025909.2,2880965.8,
153,365.1054948517941,0.45092687,height,,,,,,,,,,,4526745.0,916050.44,5067824.5,1611600.9,1012350.4,1215035.6,958473.56,1902256.8,1279464.9,604306.25,789731.44,718083.56,791223.4,986913.8,3290702.0,3513773.8,2933326.0,2816000.2,2731841.0,
154,267.9020941344493,0.39388955,height,,,,,,,,,,,2772972.5,2495100.8,2089829.1,3034206.0,2684670.2,2976641.8,4028054.0,2751258.5,3732249.5,2711039.5,1175064.1,1134085.5,1404153.4,880705.25,2637713.5,2968139.8,2710823.5,3069104.2,2540607.0,
155,196.06410628705757,0.45310432,height,,,,,,,,,,,8586514.0,2384013.2,13721018.0,6481487.5,8060465.0,5413985.0,8007676.0,8732135.0,7401097.5,4138551.5,0.0,0.0,0.0,0.0,8374497.0,9260581.0,8993882.0,8049355.0,8344903.0,
156,305.13441186027325,0.45417264,height,,,,,,,,,,,2342172.2,17635140.0,320360.4,17929188.0,7494118.5,24837666.0,1033373.4,1977612.5,9386274.0,15811938.0,0.0,0.0,0.0,0.0,11258572.0,12425467.0,11537548.0,11386430.0,11341023.0,
157,180.9825092600633,0.45421404,height,,,,,,,,,,,1025333.9,0.0,888107.94,377780.1,260582.0,249027.4,329493.78,417616.8,343299.34,0.0,0.0,0.0,0.0,0.0,696420.94,769033.4,597035.6,618141.0,526463.2,
158,175.108189304057,0.45736217,height,,,,,,,,,,,19095680.0,276119360.0,6090899.5,66680484.0,31048770.0,54656176.0,11367520.0,13376561.0,18333834.0,67775270.0,0.0,0.0,0.0,0.0,93900070.0,105684560.0,94331780.0,97334344.0,86834410.0,
159,176.11114550432447,0.4568308,height,,,,,,,,,,,1616343.6,24923802.0,369808.34,5487577.5,2578299.8,4292776.5,582473.56,1049395.0,1357446.2,4760168.0,0.0,0.0,0.0,0.0,7015180.0,7645946.0,6978629.5,7300593.5,7727688.0,
160,244.0929863870146,0.46057594,height,,,,,,,,,,,1280349.6,19366884.0,1496229.8,15189877.0,17531762.0,13296616.0,10416519.0,10357017.0,11644628.0,15174061.0,0.0,0.0,0.0,0.0,7697655.5,8643352.0,7955133.5,8666333.0,8832149.0,
161,255.0977747154792,0.4609303,height,,,,,,,,,,,167636.08,5786900.5,0.0,8954868.0,12418160.0,8348663.5,8434702.0,3493720.2,6807168.0,11184960.0,0.0,0.0,0.0,0.0,3407580.5,4382204.5,3985267.2,4480073.5,4432939.5,
162,256.0816798379706,0.46272495,height,,,,,,,,,,,2938507.0,18386700.0,2431137.0,25119892.0,25501466.0,24386788.0,16951694.0,13537857.0,19016774.0,27116720.0,0.0,0.0,0.0,0.0,12012895.0,12679342.0,12560340.0,12793514.0,12218631.0,
163,124.03966543470187,0.46934247,height,,,,,,,,,,,2620277.2,13464420.0,2214237.2,18614786.0,17883804.0,17593298.0,12982068.0,9962597.0,12300381.0,17260418.0,990260.4,956418.56,2596089.0,2246314.2,10310496.0,10344131.0,10428801.0,9169977.0,8561620.0,
164,150.0777671484006,0.4632599,height,,,,,,,,,,,585461.44,5397385.0,746586.0,6457458.0,8255701.0,9032165.0,5546830.0,4560392.5,5579163.5,8162405.0,0.0,0.0,0.0,0.0,3301332.5,3389956.8,3726830.5,3445297.5,3496249.8,
165,126.05532178196457,0.51314926,height,,,,,,,,,,,1218029.6,1590674.2,1068608.6,2022799.4,1526222.1,1403198.6,1839830.0,1091899.1,1011850.3,919724.25,852609.7,819631.2,5052927.0,3719609.5,2801871.0,2535598.0,2213140.8,1304891.6,866605.0,
166,136.07014733080024,0.46445924,height,,,,,,,,,,,0.0,1160519.9,0.0,1083988.6,1454381.8,1051110.5,1392163.6,664342.06,944753.56,1139131.4,0.0,0.0,0.0,0.0,743742.56,779509.44,1015183.44,843308.06,697723.2,
167,150.09503160683408,0.4664634,height,,,,,,,,,,,798617.8,8317090.0,809976.06,5642093.0,7273824.0,6740948.0,3838188.2,2725221.5,4224657.5,7209731.0,0.0,0.0,0.0,0.0,3713030.5,4083137.8,5033712.0,3834034.5,3865884.2,
168,199.97590207359733,0.46454033,height,,,,,,,,,,,2640837.2,2060279.8,3006439.0,2311386.5,1976725.1,2109465.8,2471957.2,2007437.1,2523720.5,1880380.9,321573.94,305353.16,359497.72,0.0,2540616.2,2659963.2,2568599.2,2433411.8,2683273.2,
169,136.06205511961866,0.46706206,height,,,,,,,,,,,3374869.8,151957650.0,4153629.8,152430000.0,176589200.0,143250060.0,154932700.0,100429190.0,120609330.0,189469760.0,462052.6,471126.28,553612.25,690438.25,100358570.0,102997110.0,107787140.0,99493384.0,96537150.0,
170,152.0570051170287,0.4669992,height,,,,,,,,,,,443559.66,12326205.0,543843.9,11875621.0,14422441.0,11389965.0,13580363.0,9130217.0,10386877.0,19188700.0,0.0,0.0,0.0,0.0,8029494.5,6883309.0,8417233.0,7340692.5,8183489.0,
171,175.1192388523542,0.40648344,height,,,,,,,,,,,39956844.0,4963486.5,26689396.0,407621380.0,481982850.0,464474660.0,405294000.0,302420700.0,376442100.0,535431070.0,207294.5,243399.52,326713.66,1698512.8,190543940.0,118034560.0,202698800.0,217775420.0,226574200.0,
172,268.1041109235893,0.46861893,height,,,,,,,,,,,1260774.4,43003076.0,1567115.9,88622060.0,85478856.0,84264810.0,65357988.0,35574176.0,69330890.0,82886000.0,0.0,0.0,0.0,0.0,32703748.0,29408524.0,35768496.0,30975212.0,30780430.0,
173,332.13400490602544,0.46861893,height,,,,,,,,,,,489141.62,12357503.0,707076.44,12240183.0,13608495.0,12395542.0,8974765.0,4880162.5,8897073.0,12793388.0,0.0,0.0,0.0,0.0,6595761.0,6633439.5,7212256.0,6535311.5,7001970.5,
174,308.0912464369264,0.47025734,height,,,,,,,,,,,344293.2,4460814.0,404056.7,4748784.5,2378906.8,3719929.0,2076432.4,3517192.2,3247217.5,1523686.5,0.0,0.0,0.0,0.0,1380227.4,1776800.2,1436145.5,1788278.0,1921745.4,
175,141.95885803824427,0.5649513,height,,,,,,,,,,,5710358.5,4022967.5,5527824.5,4143573.0,3835547.8,3401432.0,3950010.5,3759509.5,4176474.8,3708934.8,2964404.5,3306106.5,3922783.5,2601661.2,4600170.0,4358332.5,4559336.0,4375071.5,4289324.5,
176,180.9901643514604,0.49564397,height,,,,,,,,,,,1201186.9,799762.6,1184200.5,880237.3,749076.25,753502.5,849698.75,765021.06,959747.0,720501.94,628160.06,599779.2,746234.7,526506.5,1033826.56,990262.75,999413.8,1000498.1,869073.7,
177,182.98547246075472,0.49565908,height,,,,,,,,,,,19865680.0,13594356.0,20462172.0,14170389.0,12450081.0,12138583.0,14506897.0,12633034.0,16089416.0,11824694.0,10244194.0,9905020.0,11942523.0,8397993.0,17570382.0,17249480.0,17418884.0,16945176.0,15152335.0,
178,154.99051152367628,0.49786466,height,,,,,,,,,,,6855591.5,5698278.5,7080592.0,5720161.5,5368033.0,5054645.0,5654461.0,5323177.0,6076462.0,4922153.0,3601596.2,3544424.5,4642829.5,3511993.0,6444135.0,6411642.5,6420892.5,6395679.5,5542848.0,
179,214.0037259758232,0.49961653,height,,,,,,,,,,,6157440.5,5728332.0,5737451.0,5976904.0,5726599.5,5007077.0,6076480.0,5594342.0,5942809.0,5485229.0,5617744.0,5164051.0,5414479.5,5630292.0,5867629.5,5881454.5,5948682.0,5958219.0,5379072.5,
180,154.98256654138612,0.5421909,height,,,,,,,,,,,397766.22,420675.03,406135.1,465832.84,485780.75,458188.72,458429.94,413416.97,384154.6,467989.47,551837.8,589329.9,580072.1,648330.44,397322.22,470107.44,456076.78,399543.03,421441.56,
181,280.961599116356,0.5004983,height,,,,,,,,,,,1257740.2,1513127.5,1182415.1,1570267.2,1627003.5,1491338.0,1709094.2,1557642.5,1662962.1,1524469.6,1608652.9,1533607.5,1673297.2,1560493.9,1250607.8,1398029.2,1442525.1,1401576.1,1428111.1,
182,182.02940661683724,0.500928,height,,,,,,,,,,,18326554.0,22297366.0,17820126.0,22438866.0,22434632.0,19368514.0,22153458.0,20855298.0,22269902.0,21852756.0,19707384.0,19550050.0,22096676.0,21909262.0,18758144.0,19223980.0,19158218.0,20428024.0,18597394.0,
183,281.9175403501551,0.50093335,height,,,,,,,,,,,2151485.8,1512357.8,2111688.8,1634074.2,1411129.5,1389611.5,1653161.8,1523039.1,1876139.4,1442058.0,1287379.5,1276658.5,1413343.5,875005.4,1786186.1,1895823.1,1782960.6,1822511.5,1728610.0,
184,180.03420919342494,0.5018001,height,,,,,,,,,,,1914053.2,2295373.8,1829159.1,2352704.0,2311376.5,2152169.0,2271154.8,2419249.8,2308817.2,2236678.5,2027189.0,2058023.5,2325111.0,2216442.0,1956948.1,1953120.0,2028215.0,2217348.2,1873563.6,
185,159.01344230901114,0.50223434,height,,,,,,,,,,,1513369.0,1701361.6,1491514.2,1794672.9,1677613.6,1618552.5,1851537.0,1660210.4,1762403.8,1774955.9,1705066.6,1669177.2,1997850.6,1931581.5,1540352.2,1584838.8,1531521.2,1672335.0,1551979.4,
186,245.99123791134053,0.507162,height,,,,,,,,,,,1037965.94,979930.3,917060.6,1127074.5,1035989.06,937455.7,1133229.0,1028746.7,1221638.9,1040041.25,1423606.8,1372443.1,1391554.1,1579657.8,972750.25,1040365.56,1042121.25,990148.06,999467.94,
187,172.97735867491042,0.5061698,height,,,,,,,,,,,12039627.0,10718957.0,11102681.0,11479070.0,10266084.0,10309937.0,11291522.0,9894075.0,11095157.0,10630289.0,11225411.0,10467521.0,11271724.0,12107473.0,10926312.0,11387517.0,11378455.0,11188398.0,10458953.0,
188,271.9086691433402,0.5061927,height,,,,,,,,,,,1218921.4,1167888.8,1124257.1,1281811.0,1216264.4,1207635.1,1377179.4,1142802.6,1280455.5,1249635.0,1408411.1,1381119.8,1421909.9,1397428.2,1153534.5,1138203.8,1118167.8,1178561.5,1147330.9,
189,149.0600298489698,0.51813114,height,,,,,,,,,,,1299636.2,1921329.9,1057914.1,2373507.5,1684840.9,1540548.8,2035546.0,1128371.0,1080137.9,901918.2,831846.0,743195.1,8694004.0,5041352.0,4029458.0,3290921.5,2816275.5,1384711.2,881749.4,
190,168.01381015869092,0.5166591,height,,,,,,,,,,,16664351.0,17302274.0,16290366.0,19077704.0,17073080.0,16605446.0,18451648.0,16561397.0,17134544.0,17924898.0,19077470.0,18888066.0,21597848.0,21128942.0,16999344.0,17952544.0,18189380.0,17076834.0,16853262.0,
191,167.01761388418532,0.5170608,height,,,,,,,,,,,1160344.9,1135724.6,1102628.6,1367141.5,1154400.2,1188375.4,1333591.5,1202738.6,1163253.9,1158164.4,1371195.8,1289950.4,1624768.4,1451467.5,1201704.1,1245318.4,1260393.9,1262602.8,1220145.4,
192,169.9776404741177,0.52229995,height,,,,,,,,,,,6127257.0,4894467.5,5762955.5,5125384.0,4953066.5,4937714.5,5193291.0,4588510.5,5408221.5,4612328.0,4559439.0,4661549.5,5143124.0,5523120.0,5698070.5,5808473.0,6309284.0,5568037.0,4840690.0,
193,266.94612527087537,0.5219311,height,,,,,,,,,,,1251948.1,1149415.5,1143675.4,1324813.6,1150171.2,1213141.9,1347668.5,1196239.8,1257156.1,1213591.2,1585139.2,1595026.8,1809275.2,1675192.8,1116979.1,1242091.5,1200890.1,1246941.1,1185963.0,
194,128.9510965742751,0.5271148,height,,,,,,,,,,,3032589.0,2789630.8,2915946.8,2873904.0,2609000.0,2757902.8,3040651.5,2686851.8,2618386.8,2697558.5,2663749.0,2705553.8,2949378.2,2824070.5,2842161.2,2940302.2,2915045.2,2994935.0,2849705.2,
