cluster index	parent mass	RTMean	ATTRIBUTE_condition:GNPSGROUP:control_positive	ATTRIBUTE_condition:GNPSGROUP:P2_negative	ATTRIBUTE_condition:GNPSGROUP:P2_positive	ATTRIBUTE_condition:GNPSGROUP:control_negative	ATTRIBUTE_condition:GNPSGROUP:nan	component	#Scan#	Compound_Name
312	166.08666154320147	1.4123456	2587141.0	12421487.25	11350489.0	11766587.0		-1		
313	240.05049438767367	1.4088566	0.0	759827.5349999999	841015.0175000001	785389.2		-1		
314	149.0600530991564	1.3903852	1160329.4	1469003.465	1423575.8	1406788.4		-1		
315	139.9824781337653	1.450903	11242955.0	7911566.625	7434402.375	7956257.0		26		
316	226.05686064714973	1.459606	0.0	273772.875	302979.455	292938.22		-1		
317	190.9933460611616	1.4954491	1804183.5	1532081.5	1483928.525	1600031.9		207		
318	162.99843660896812	1.5208161	1429361.0	1309004.8	995311.525	1310544.8		-1		
319	312.12906189180745	1.5256646	0.0	1691957.175	1565835.6349999998	2092528.2		364		
320	342.116221520515	1.5308836	0.0	794744.2	972628.215	1166034.5		-1		
321	195.12295029722017	1.5519419	17954784.0	56959384.5	52957138.0	38233092.0		30		
322	212.1495472152311	1.549728	2917174.8	8915806.25	8466489.375	5736814.0		30		
323	365.1923714544215	1.5308979	0.0	382871.995	432363.31	424349.88		-1		
324	177.1125010465156	1.5422238	335935.25	1022343.7025	990157.375	654591.06		189		
325	133.08620329064215	1.5427773	252827.67	828806.54	763754.6725	521278.06		-1		
326	217.1056686308501	1.5496017	5289770.5	19081780.5	18358480.25	12982512.0		-1		
327	240.180692346269	1.5449483	800713.75	3997795.425	2707676.585	1208223.5		164		
328	233.07868220292423	1.5471708	1002936.3	2986891.075	2841749.85	2119477.8		257		
329	219.1342193755533	1.5448922	0.0	932137.325	889706.7125	969469.3		54		
330	220.1182715358631	1.5521984	276834.78	1306807.995	963916.55	1410831.5		54	330.0	Spectral Match to Pantothenic acid from NIST14
331	137.98749623719794	1.5404978	1866514.4	1882927.9	1774019.2	1599639.0		31		
332	217.1062797257008	1.5845063	377731.84	550569.165	1563712.305	526580.1		28		
333	165.11262684890593	1.5728817	0.0	49164.495	424395.72	0.0		-1		
334	182.13911171063376	1.5717902	0.0	46798.7575	407183.3525	0.0		28		
335	187.0943884467488	1.5696434	0.0	96478.54	862701.7549999999	0.0		141		
336	195.12295566528329	1.5545748	16501814.0	54453098.0	53067518.0	38460876.0		75		
337	212.1495397999556	1.5545748	2584018.8	8662602.0	8510865.375	5969608.5		30		
338	162.99843629821538	1.6061378	1566535.2	1300257.575	1105811.625	1273134.1		3		
339	190.99335137815376	1.5897263	1954206.9	1445500.8	1275651.975	1522490.6		46		
340	139.9824977198321	1.5865829	8646704.0	6986725.125	3705822.25	6736976.0		26		
341	157.08373749780478	1.6462063	899593.56	825531.275	895418.76	882350.7		44		
342	233.1498711040664	1.647885	0.0	463563.7	507197.635	408937.1		212	342.0	Spectral Match to Thr-Leu from NIST14
343	162.05880854013665	1.6995234	0.0	529851.6275	451302.315	567800.2		-1		
344	190.99336413040007	1.6857367	1990007.5	1430129.35	1610253.575	1501106.6		46		
345	194.0850887364213	1.6995331	0.0	795998.14	682466.0625	819449.4		-1		
346	146.06379606226506	1.7185229	0.0	862013.375	609895.6325000001	988905.25		46		
347	130.06544194019065	1.7259235	2950279.8	7408075.825	4495766.175	5957680.0		-1		
348	139.98249206703505	1.6810049	7701454.5	5673562.375	4634337.25	4492524.0		26		
349	192.14186167319176	1.7350265	2778393.0	24025603.3	17915966.0	16377791.0		46		
350	162.99844570367742	1.7600706	1118389.8	798123.575	1040052.225	0.0		3		
351	142.08660377818413	1.7250334	0.0	0.0	0.0	0.0		-1		
352	182.0615779900664	1.7837806	0.0	775198.475	447138.015	804852.06		28		
353	205.1371758085924	1.7837806	0.0	1275255.975	787457.8925000001	1075244.5		27		
354	160.07926483632036	1.7866777	1059890.1	49098263.275	30754072.5	53520364.0		46		
355	261.13109142730247	1.8387927	1025082.94	7407412.875	6535896.825	4032076.8		263		
356	239.1489968591048	1.8418518	7618233.5	49853386.5	43342738.0	29577704.0		30		
357	256.1755928440672	1.8423078	3152293.0	21755406.5	18778786.375	13365381.0		30		
358	277.1049791882734	1.8387927	367822.9	2792568.025	2350352.8	1583579.8		392		
359	177.11248560991174	1.8327867	0.0	625364.8699999999	554386.3775000001	379727.38		189		
360	195.1230450869496	1.8185959	479771.8	1004193.31	923281.09	757704.3		75		
361	137.98752920421552	1.8342735	1553683.9	1576254.35	1652539.5	1493501.0		31		
362	284.20688858963297	1.835987	256207.39	2209369.7800000003	1750958.135	710992.7		-1		
363	261.13108696297775	1.8427238	865184.4	6965353.125	6059739.05	4202217.5		263		
364	277.10497358334084	1.843162	327620.25	2620386.175	2209794.8125	1609482.5		392		
365	239.1489919272177	1.8436205	6692150.5	47215101.0	40790784.75	29865320.0		30		
366	256.1755868418469	1.8440546	2821427.0	20674902.5	17777394.75	13038759.0		30		
367	139.9824728194004	1.8501552	5499329.0	5181681.575	5244577.875	4682369.0		26		
368	190.993331973809	1.8677821	1866059.2	1523265.8250000002	1526911.525	1251702.8		46		
369	162.99842720382165	1.873479	1538516.1	1361189.9125	1269598.275	0.0		374		
370	139.9825080410646	1.8713837	5430737.5	5186614.575	5061135.625	4682369.0		26		
371	485.1195758760106	1.8989552	0.0	455282.0	189112.4125	230281.31		23		
372	190.9933436470518	1.9080031	1866059.2	1602516.1749999998	1538203.1749999998	1411933.5		41		
373	209.13864557085844	1.9127358	0.0	284367.4	1158515.725	174399.44		75		
374	231.1207826907529	1.9114221	0.0	62497.3	517697.03	0.0		-1		
375	188.07090393614152	1.9133297	728313.3	2519032.2750000004	2390482.9	2140673.0		197	375.0	Spectral Match to L-Tryptophan from NIST14
376	205.0974385484413	1.9133297	541100.3	1897976.64	1759555.2000000002	1608286.1		197	376.0	Massbank:KO004073 Trp|Tryptophan|L-Tryptophan|(S)-alpha-Amino-beta-(3-indolyl)-propionic acid
377	178.13423659377574	1.9281973	1226006.2	950647.1375	342019.765	342516.7		216		
378	162.9984664707914	1.9221507	1509490.8	1373053.0625	995829.9	1157945.6		374		
379	201.1102126035876	1.9692593	0.0	54940.36	395620.2925	0.0		-1		
380	190.9933498096578	2.0218868	1892171.6	1643447.65	1211782.75	1281805.0		41		
381	365.1208534949414	2.0192776	0.0	760767.51	167832.805	366966.4		-1		
382	163.07567323439665	2.016702	311644.2	592669.27	415966.3325	442306.03		28		
383	162.9984719809947	2.0617757	1698426.8	1471884.125	1442311.85	1111890.9		3		
384	277.16621056478704	2.038552	440858.34	5791532.23	1397697.95	2430158.5		73		
385	139.9825534837399	2.0401483	5066092.5	4961273.0	4814099.5	3683223.2		26		
386	231.1706725841676	2.045534	0.0	722012.46	748796.14	673029.1		212	386.0	Spectral Match to Val-Leu from NIST14
387	226.1651824969353	2.0499492	318672.16	741720.56	774496.6	475964.25		97		
388	209.13863397351187	2.0542126	587894.0	1554767.1625	1683268.825	1035850.7		75		
389	226.05693434977107	2.066447	0.0	830923.8999999999	993876.5875	952404.3		97		
390	321.1313219590276	2.078383	266187.1	976487.005	745601.6975	585699.3		-1		
391	283.17533722341904	2.077029	4754049.0	17555845.125	13746322.5	10666584.0		30	391.0	Spectral Match to Hexaethylene glycol from NIST14
392	300.2019593163708	2.0774636	5927025.0	21751744.625	17092187.375	13271642.0		30		
393	305.1573187972031	2.0774636	584927.9	2159494.05	1649226.2	1304237.0		78		
394	328.23324319338764	2.0783613	136872.84	414861.755	369735.2975	198250.67		-1		
395	201.16000394240768	2.0886974	923715.44	958222.9725	969122.1625	973602.1		327		
396	360.2230027404381	2.0949478	439488.53	386228.3225	411020.36	393773.34		121		
397	158.0968242762417	2.0644953	547687.75	553071.125	531075.86	461963.97		103		
398	162.99847260915624	2.1198535	1698426.8	1461459.85	1466353.025	0.0		3		
399	155.15460372729763	2.0931466	152254.55	163045.5425	176025.37	173678.64		28		
400	190.99338305051768	2.1191344	1822314.8	1674492.4249999998	1634461.625	1182080.9		46		
401	286.212725329548	2.1468685	2671933.8	1932007.05	2867180.5	203621.05		239		
402	395.1313251538285	2.1477294	0.0	576625.0675	150781.30000000002	281198.34		-1	402.0	syringin
403	193.08642919984803	2.1469493	0.0	493109.37500000006	120291.94	252576.84		67		
404	139.98259852046627	2.1741087	4582095.5	4634065.075	4471174.175	3162432.2		-1		
405	286.21274598153286	2.1921744	2619126.2	2682368.725	2923493.5	2947368.8		239		
406	238.16517336049267	2.218448	0.0	1254561.15	1279164.4	824389.06		-1		
407	243.1206843776364	2.218448	0.0	800369.2449999999	798671.2849999999	544763.7		-1		
408	130.1593936914418	2.2294052	3593387.8	3699034.9	3876571.625	3634828.8		-1		
409	137.98764221831692	2.2617261	1602762.4	1459293.325	1419276.6	1256985.5		-1		
410	277.1662216222387	2.261262	0.0	2367891.95	423267.015	884172.8		73		
411	371.26549369100456	2.2615235	2790950.8	2349234.75	2165943.5	2450462.2		50		
412	162.9985246464527	2.2735875	1677332.5	1068043.15	1249369.975	1546123.2		3		
413	327.20155665128925	2.2700052	6397157.5	10105246.625	5652715.25	6248111.0		30		
414	344.2281636252474	2.2700052	16456884.0	25461182.5	14485886.0	15587004.0		30		
415	365.1575367111183	2.2695527	561523.0	862519.345	480438.78	504550.72		-1		
416	349.1835269996427	2.2700086	518241.1	798753.655	450405.0325	495330.5		-1		
417	166.14426735626034	2.2837455	146387.05	161872.17250000002	173289.53999999998	164999.2		-1		
418	404.2493058265181	2.2784953	560125.3	511728.44	496852.3275	495577.2		121		
419	190.9933976651495	2.2957027	1878005.9	1634249.35	1850157.25	1782529.5		270		
420	149.11761802562577	2.285101	401655.03	413878.93	429598.5475	430592.4		-1		
421	223.154400515082	2.2931802	0.0	179361.3725	496651.655	131956.05		-1		
422	139.98259005629626	2.2919524	4582095.5	4492122.5	4481245.075	4202958.0		26		
423	251.131292237549	2.2952137	1127536.4	1078924.19	1106705.9375	1100721.0		-1		
424	270.1913789617059	2.3075492	198965.83	1715643.1249999998	1708792.8625	1196373.2		75		
425	253.16483095124192	2.30736	0.0	1214973.825	1224840.25	846852.6		75		
426	215.1258354286606	2.3608568	1432014.1	682709.315	868470.88	654568.56		-1		
427	364.1239465345768	2.3105924	0.0	536408.975	626982.1875	762489.1		-1		
428	358.2074047260365	2.3147244	507045.22	456754.4025	474342.9075	482738.88		164		
429	245.136468118719	2.3137763	0.0	44223.4725	271744.3	0.0		-1		
430	160.07600196940075	2.3208153	1906372.4	4642808.55	3274021.9	4489779.5		290		
431	470.3708241102731	2.3146868	513411.53	376121.2175	343829.65	384551.78		50		
432	284.1705552541639	2.3418016	0.0	525860.46	502583.2025	375725.8		-1		
433	162.99851303697457	2.3419282	1810458.2	1600326.15	1725459.6749999998	1546123.2		3		
434	193.1438990702279	2.4171047	1094094.2	485014.665	613145.865	466696.5		72		
435	215.12582666152085	2.4171023	3114292.0	1394276.4	1726692.7999999998	1335737.0		-1		
436	190.18060747415004	2.3624618	0.0	73298.305	839892.3075000001	0.0		270		
437	174.09510580798258	2.3809993	0.0	14697542.5	8464548.0	14720344.0		46		
438	219.15271755149595	2.3841972	0.0	264904.29000000004	125440.065	246370.97		27		
439	306.2641824850391	2.3889272	0.0	658795.7849999999	864890.7150000001	974155.25		149		
440	433.1136448141205	2.4048293	0.0	881352.675	623825.9375	1036727.2		222	440.0	Massbank:PR302431 Kaempferol-3-O-rhamnoside
441	287.05525221915616	2.4061704	0.0	1423768.1	979995.8975	1729630.9		95	441.0	Kaempferol
442	741.2249990215211	2.4061704	0.0	1719174.875	1153631.36	2048434.9		222	442.0	Massbank:PR101017 Kaempferol-3-Glucoside-2''-Rhamnoside-7-Rhamnoside|Kaem-3-Glc-2''-Rha-7-Rha|Kaempferol-3-Glucoside-2-Rhamnoside,-7-Rhamnoside?
443	595.1665302524915	2.4054859	0.0	860548.86	574264.14	1016537.94		222	443.0	NCGC00384751-01!5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one
444	207.0655324737139	2.4123836	0.0	405835.2925	134432.215	955906.5		67		
445	139.98259895158924	2.4079046	4452518.0	3792010.575	4337983.3	4306298.5		26		
446	340.25982260016144	2.4282794	2515390.0	2376174.25	2383429.425	2347900.2		18		
447	193.14389692066447	2.4344714	998841.0	463181.645	565646.01	449254.7		72		
448	215.1258310684783	2.434922	2919056.0	1306285.25	1603550.0125000002	1260683.8		-1		
449	448.275919296202	2.4353745	573227.7	550581.2374999999	566405.2150000001	544391.2		121		
450	137.98764867224185	2.4429295	1519682.2	1404656.45	1438025.375	1442054.2		-1		
451	210.1703515942924	2.4344714	426422.53	223398.385	256957.1625	230523.34		72		
452	238.2016534209853	2.4318516	226055.4	52514.6125	38605.7575	0.0		-1		
453	190.9934097766273	2.4510174	2850244.5	1806559.825	1982514.05	1990059.4		-1		
454	371.22773234504416	2.4420216	5148250.0	7394191.875	3939579.4	4069732.2		30		
455	388.25394772993616	2.4420216	22810904.0	31900883.0	17037983.0	17729850.0		30		
456	409.1838320369842	2.4456494	575394.2	827654.6599999999	619053.29	478631.38		-1		
457	307.0791073328821	2.4505193	0.0	1036119.8275	1032533.005	1734844.4		-1		
458	324.2285036594931	2.44969	479124.25	719160.895	733772.1375	689324.2		239		
459	268.1757553951158	2.4535725	0.0	1353522.6625	1426166.5	1007099.7		-1		
460	162.99852265832578	2.4559863	2417498.5	1593281.1	1232910.8250000002	1733154.4		-1		
461	427.1217794971868	2.467892	0.0	665667.345	573190.4275	267318.44		-1		
462	422.1661714550072	2.4705386	0.0	1236384.1150000002	958681.585	470561.44		106	462.0	6alpha-Hydroxygeniposide; Deacetylasperulosidic acid methyl ester
463	306.2641834690658	2.4877841	0.0	800405.825	1032417.6849999998	1235660.5		149		
464	402.2335724497422	2.4890568	499257.3	502970.985	511497.21	549988.4		164		
465	193.1262341058859	2.4950368	0.0	1625344.225	1086841.9300000002	1450178.0		261		
466	277.1469405493417	2.4980996	941773.5	882159.3	884945.425	908953.4		14		
467	295.1575175020888	2.4980996	4889167.5	4430557.825	4422839.125	4475478.0		14		
468	330.1944476250589	2.4985478	1002434.3	920148.31	920311.72	871946.75		14		
469	282.1914021996527	2.4992383	148293.64	715354.2	750915.0775	642894.3		-1		
470	189.0946072705444	2.4980996	582386.6	549390.155	574479.0775	533296.0		14		
471	207.0655230037887	2.5083098	0.0	3108121.5425	2518302.175	3773647.2		67		
472	225.0761056434033	2.5082338	0.0	989499.025	832104.4450000001	1198933.8		67	472.0	Sinapic acid
473	404.1553201169506	2.5082338	0.0	3586950.125	2942815.3	4415792.0		106		
474	409.11098060770473	2.5082338	0.0	1138010.9	882210.6000000001	1340795.4		-1		
475	328.19670034850003	2.517143	219874.53	253497.9925	291405.0425	285548.56		164		
476	314.2175880282677	2.5162287	169815.75	1178380.7	1177602.435	765722.56		75		
477	164.0201687984491	2.521116	418163.28	2700171.05	1347713.37	2102280.5		3		
478	350.2904298138205	2.5221624	0.0	482663.43500000006	668372.35	611240.75		90		
479	409.1837853062032	2.4803963	0.0	722551.9924999999	755467.1275000001	737328.6		-1		
480	207.1383095018163	2.5262303	0.0	1179137.5550000002	1261149.025	1475570.8		67	480.0	ReSpect:PM018114 Sinapoylmalate
481	611.1591924973804	2.568738	0.0	845127.5475	94985.025	1359690.2		222	481.0	Massbank:PR303669 Quercetin 3-O-[2''-O-b-D-glucopyranosyl]-a-L-rhamnopyranoside
482	492.30206701794265	2.5745199	528713.7	545251.115	526911.36	523985.9		121		
483	202.1804075271458	2.5809555	2827043.8	1038624.925	1517908.4900000002	1115933.2		-1		
484	190.9934258009795	2.5931544	2580853.5	1794562.6749999998	1512066.825	2105586.2		41		
485	415.2541683811971	2.5896192	3584724.5	5250975.575	2767739.25	3052417.8		30	485.0	Spectral Match to Nonaethylene glycol from NIST14
486	432.28073343653006	2.5900505	24304450.0	35427120.5	19002692.5	21313452.0		30		
487	453.21036504113	2.5900505	580419.2	764215.6350000001	414303.7425	451741.94		-1		
488	162.99852518900437	2.597763	2417498.5	1561083.0749999995	1725602.25	1848725.4		3		
489	137.98766238628744	2.605778	1780674.2	1503921.325	1050560.875	1440335.6		31		
490	139.98261163841102	2.601485	4937310.5	3551547.95	3869211.0	3251410.0		26		
491	350.2904481132442	2.616032	0.0	728744.0875	971111.1875	903821.7		90		
492	446.2602940503346	2.6418297	508796.56	508830.9625	486944.9575	534987.3		164		
493	321.17314029564125	2.6503901	2836764.5	2858305.575	2798751.0	2917547.0		14		
494	374.22059374992926	2.6503901	6509568.0	6424863.25	6307877.25	6463436.0		14		
495	339.1837674930364	2.649932	576547.3	601332.125	587169.2150000001	628506.06		14		
496	379.1760159168652	2.6503901	522158.22	567345.155	591588.1525000001	618103.5		-1		
497	241.15495469469224	2.657134	768220.6	839850.235	839706.9725	907491.3		327		
498	312.2019469800104	2.6710565	0.0	873207.1500000001	751910.0900000001	691215.94		-1		
499	326.20770909942485	2.6785567	687888.3	667169.615	632263.6225	711771.6		239		
500	340.1606742223594	2.679359	0.0	1066367.155	852659.4125	1362165.2		364		
501	160.0760304657022	2.6874378	2903062.5	5344098.7	2755228.95	3860412.8		217		
502	358.2438324360457	2.6922946	151161.25	536858.775	639016.1625	521237.72		75		
503	536.3284160534399	2.6978085	503684.03	522631.39	494300.2525	493555.1		121		
504	372.2229592998717	2.6986785	287736.2	311873.975	306928.9925	295378.84		164		
505	139.9826412799541	2.7006218	4979055.5	2514350.375	2876012.225	3636939.2		-1		
506	137.98769376985382	2.763994	1757295.8	1258469.26	1136006.125	1273906.5		31		
507	459.2808688628758	2.719787	2374800.0	3012737.6750000003	1772330.85	1844153.5		30	507.0	Spectral Match to Decaethylene glycol from NIST14
508	476.3069864942561	2.719787	23483872.0	29612637.5	17791077.0	18455388.0		30		
509	497.2365812582382	2.7197666	470047.47	520843.025	345005.17000000004	362227.16		-1		
510	188.12857518336244	2.730464	320395.9	676399.49	620518.725	801745.94		-1		
511	326.2182150952992	2.7332568	0.0	458858.94	497048.075	466375.9		-1		
512	197.0789342021517	2.779109	139165.23	85080.97750000001	124953.87	150971.33		-1		
513	433.11378161243545	2.760754	0.0	766096.41	579031.6200000001	898713.6		222	513.0	Massbank:PR310904 Kaempferol-7-O-rhamnoside
514	287.05533201672523	2.760754	0.0	1592435.0499999998	1138510.175	1824680.6		95	514.0	Kaempferol
515	595.1665356536929	2.7600906	169577.73	3504429.325	2426168.8000000003	4040392.5		222	515.0	NCGC00384751-01!5-hydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one
516	617.1487900264518	2.760754	0.0	1669802.525	1301485.9625	1856226.9		-1		
517	162.99853899735305	2.7935116	2433650.8	1363122.2000000002	1777779.5	1685588.9		3		
518	490.2865140369529	2.773732	483178.38	477232.1625	487702.06000000006	473863.16		164		
519	190.99343876113733	2.7921252	2842250.8	1909712.325	1961343.225	1887882.9		41		
520	189.0947586200336	2.7853937	303049.4	867650.065	702383.39	794923.5		-1		
521	365.1993792522853	2.7876453	2640032.5	2434117.225	2457257.6	2443017.2		14		
522	418.2469520181167	2.7876453	14517618.0	13400266.75	13463727.75	13663404.0		14		
523	423.202597333314	2.7876453	615067.06	534717.52	557327.035	588710.44		-1		
524	194.139370477654	2.7980285	0.0	0.0	0.0	0.0		186		
525	177.11301489923346	2.81564	0.0	0.0	0.0	0.0		186		
526	580.3545227769505	2.8075497	457137.25	487305.07	465985.58	466941.4		121		
527	625.1773264758373	2.8122778	0.0	928915.375	598492.4875	1195919.8		222	527.0	ReSpect:PM018139 Isorhamnetin-3-rhamnoside-7-glucoside
528	453.3441238929168	2.8174505	4594232.0	4919049.625	4848850.375	4548320.5		18		
